Order ID,Order Date,Ship Date,EmailID,Geography,Category,Product Name,Sales,Quantity,Profit,Shipping Days,Profit Margin,Month,year
CA-2013-133144,17-05-2013,22-05-2013,DennyOrdway@gmail.com,"United States,Los Angeles,California",Paper,Xerox 196,17.34,3.00,8.50,5,49,5,2013
US-2013-151862,02-03-2013,09-03-2013,OdellaNelson@gmail.com,"United States,Denver,Colorado",Phones,RCA ViSYS 25423RE1 Corded phone,159.98,2.00,14.00,7,8.75,3,2013
CA-2013-114951,27-06-2013,04-07-2013,DuaneNoonan@gmail.com,"United States,San Francisco,California",Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3.00,6.42,7,29,6,2013
CA-2014-134838,20-02-2014,21-02-2014,EmilyDucich@gmail.com,"United States,Los Angeles,California",Art,Newell 320,12.84,3.00,3.47,1,27,2,2014
CA-2013-146010,21-05-2013,24-05-2013,EugeneHildebrand@gmail.com,"United States,Colorado Springs,Colorado",Binders,GBC Durable Plastic Covers,40.64,7.00,-32.51,3,-80,5,2013
CA-2011-135090,22-11-2011,26-11-2011,SusanPistek@gmail.com,"United States,Los Angeles,California",Paper,Xerox 1895,53.82,9.00,24.22,4,45,11,2011
CA-2014-101308,03-10-2014,08-10-2014,FrankGastineau@gmail.com,"United States,Seattle,Washington",Fasteners,Staples,8.94,3.00,4.11,5,46,10,2014
CA-2014-119564,16-12-2014,21-12-2014,PaulLucas@gmail.com,"United States,Seattle,Washington",Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3.00,9.79,5,43,12,2014
CA-2013-135265,08-07-2013,10-07-2013,ChristopherConant@gmail.com,"United States,Los Angeles,California",Chairs,"Global Leather Task Chair, Black",287.97,4.00,-3.60,2,-1.25,7,2013
CA-2013-108735,18-04-2013,22-04-2013,JessicaMyrick@gmail.com,"United States,Lakewood,California",Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.50,3.00,24.24,4,9.411764706,4,2013
CA-2011-116834,11-10-2011,16-10-2011,Deanpercer@gmail.com,"United States,Seattle,Washington",Furnishings,DAX Cubicle Frames - 8x10,63.47,11.00,19.04,5,30,10,2011
CA-2012-107468,18-12-2012,22-12-2012,MichaelKennedy@gmail.com,"United States,Louisville,Colorado",Art,Newell 320,6.85,2.00,0.60,4,8.75,12,2012
CA-2014-144463,02-01-2014,06-01-2014,StevenCartwright@gmail.com,"United States,Los Angeles,California",Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11.00,199.26,4,42,1,2014
CA-2014-130764,28-10-2014,29-10-2014,JackO'Briant@gmail.com,"United States,San Francisco,California",Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.67,5.00,6.55,1,1.176470588,10,2014
CA-2013-169957,27-09-2013,01-10-2013,SteveNguyen@gmail.com,"United States,Covington,Washington",Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6.00,66.33,4,28,9,2013
CA-2011-110786,29-12-2011,02-01-2012,AnthonyJohnson@gmail.com,"United States,San Francisco,California",Furnishings,Stacking Trays by OIC,24.90,5.00,8.22,4,33,12,2011
CA-2012-137750,25-06-2012,30-06-2012,JillFjeld@gmail.com,"United States,San Francisco,California",Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5.00,57.36,5,28,6,2012
CA-2012-124058,20-11-2012,24-11-2012,LenaCreighton@gmail.com,"United States,Oakland,California",Phones,Gear Head AU3700S Headset,72.74,7.00,-15.46,4,-21.25,11,2012
US-2012-138716,17-09-2012,20-09-2012,CariSayre@gmail.com,"United States,Seattle,Washington",Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.03,3.00,7.82,3,31.25,9,2012
CA-2013-140417,26-09-2013,30-09-2013,KatrinaEdelman@gmail.com,"United States,Tigard,Oregon",Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.05,9.00,22.52,4,37.5,9,2013
CA-2014-163692,08-09-2014,10-09-2014,Deanpercer@gmail.com,"United States,Phoenix,Arizona",Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.86,3.00,-6.02,2,-76.66666667,9,2014
CA-2013-111913,05-08-2013,07-08-2013,LindaCazamias@gmail.com,"United States,Sacramento,California",Phones,Mitel 5320 IP Phone VoIP phone,302.38,2.00,30.24,2,10,8,2013
US-2014-155999,08-08-2014,14-08-2014,JayKimmel@gmail.com,"United States,San Diego,California",Phones,GE DSL Phone Line Filter,159.96,5.00,18.00,6,11.25,8,2014
CA-2013-163573,25-11-2013,28-11-2013,AmyCox@gmail.com,"United States,Seattle,Washington",Binders,Ibico Hi-Tech Manual Binding System,1219.96,5.00,381.24,3,31.25,11,2013
CA-2012-153416,24-11-2012,29-11-2012,TobySwindell@gmail.com,"United States,Los Angeles,California",Binders,Avery Reinforcements for Hole-Punch Pages,3.17,2.00,0.99,5,31.25,11,2012
CA-2014-133823,12-05-2014,13-05-2014,LizPelletier@gmail.com,"United States,Seattle,Washington",Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6.00,16.85,1,45,5,2014
CA-2012-121272,29-03-2012,04-04-2012,DennyOrdway@gmail.com,"United States,Seattle,Washington",Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,4.00,21.25,6,29,3,2012
CA-2014-105914,03-10-2014,09-10-2014,PaulVanHugh@gmail.com,"United States,Los Angeles,California",Binders,"Performers Binder/Pad Holder, Black",112.12,5.00,42.05,6,37.5,10,2014
CA-2014-112725,31-01-2014,07-02-2014,EugeneHildebrand@gmail.com,"United States,San Francisco,California",Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7.00,5.73,7,45,1,2014
US-2014-106131,15-01-2014,17-01-2014,TracyPoddar@gmail.com,"United States,Aurora,Colorado",Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.06,7.00,-14.79,2,-8.75,1,2014
CA-2011-157924,11-10-2011,13-10-2011,HelenAndreada@gmail.com,"United States,Pasadena,California",Storage,Iris Project Case,31.92,4.00,8.30,2,26,10,2011
CA-2012-100216,13-04-2012,14-04-2012,HeatherJas@gmail.com,"United States,Mesa,Arizona",Paper,Xerox 210,31.10,6.00,10.89,1,35,4,2012
CA-2014-100601,17-11-2014,21-11-2014,JayKimmel@gmail.com,"United States,Fresno,California",Storage,Eldon Shelf Savers Cubes and Bins,48.86,7.00,0.98,4,2,11,2014
CA-2012-154340,29-11-2012,30-11-2012,EileenKiefer@gmail.com,"United States,Santa Ana,California",Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.30,2.00,15.76,1,28,11,2012
CA-2013-148593,17-06-2013,19-06-2013,BillDonatelli@gmail.com,"United States,Los Angeles,California",Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5.00,21.78,2,47,6,2013
US-2014-119039,07-03-2014,11-03-2014,BenFerrer@gmail.com,"United States,San Francisco,California",Binders,Economy Binders,14.98,9.00,5.43,4,36.25,3,2014
CA-2012-150875,16-11-2012,20-11-2012,HeatherKirkland@gmail.com,"United States,Boise,Idaho",Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2.00,160.18,4,23,11,2012
CA-2012-154200,18-06-2012,22-06-2012,BruceGeld@gmail.com,"United States,San Diego,California",Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2.00,15.07,4,29,6,2012
CA-2013-124233,09-04-2013,15-04-2013,ClytieKelty@gmail.com,"United States,Los Angeles,California",Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.70,5.00,10.37,6,42,4,2013
CA-2012-111234,18-02-2012,22-02-2012,AnnBlume@gmail.com,"United States,Los Angeles,California",Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3.00,4.44,4,48,2,2012
CA-2014-149881,02-04-2014,04-04-2014,NickCrebassa@gmail.com,"United States,San Francisco,California",Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.66,8.00,85.18,2,17.64705882,4,2014
CA-2014-134565,12-06-2014,14-06-2014,TomBoeckenhauer@gmail.com,"United States,Seattle,Washington",Paper,Xerox 1939,37.94,2.00,18.21,2,48,6,2014
CA-2012-154970,05-01-2012,10-01-2012,StevenRoelle@gmail.com,"United States,Seattle,Washington",Chairs,Global Deluxe Steno Chair,61.58,1.00,-6.93,5,-11.25,1,2012
CA-2014-147144,27-03-2014,29-03-2014,MariaZettner@gmail.com,"United States,Seattle,Washington",Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1.00,5.95,2,30,3,2014
CA-2011-133704,20-09-2011,26-09-2011,MichelleArnett@gmail.com,"United States,Los Angeles,California",Appliances,Staples,43.92,4.00,11.86,6,27,9,2011
CA-2011-138436,26-03-2011,30-03-2011,JonathanDoherty@gmail.com,"United States,Los Angeles,California",Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.30,3.00,8.62,4,13,3,2011
CA-2012-101924,04-09-2012,09-09-2012,KenBlack@gmail.com,"United States,Medford,Oregon",Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.76,2.00,-6.83,5,-70,9,2012
CA-2013-124793,15-03-2013,17-03-2013,MuhammedMacIntyre@gmail.com,"United States,Seattle,Washington",Chairs,"Global High-Back Leather Tilter, Burgundy",196.78,2.00,-22.14,2,-11.25,3,2013
US-2014-124821,26-06-2014,30-06-2014,AnneMcFarland@gmail.com,"United States,Seattle,Washington",Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.40,4.00,148.14,4,17,6,2014
US-2014-158505,22-07-2014,22-07-2014,SarahFoster@gmail.com,"United States,Murray,Utah",Phones,PayAnywhere Card Reader,71.93,9.00,6.29,0,8.75,7,2014
CA-2012-142692,23-10-2012,28-10-2012,AndrewGjertsen@gmail.com,"United States,Seattle,Washington",Binders,Avery Non-Stick Binders,3.59,1.00,1.12,5,31.25,10,2012
CA-2014-151358,19-08-2014,23-08-2014,NicoleFjeld@gmail.com,"United States,Seattle,Washington",Storage,Fellowes Super Stor/Drawer Files,323.10,2.00,61.39,4,19,8,2014
CA-2014-102407,10-12-2014,14-12-2014,AlyssaTate@gmail.com,"United States,Los Angeles,California",Art,Newell 314,11.16,2.00,2.79,4,25,12,2014
CA-2014-101581,23-10-2014,28-10-2014,DavidWiener@gmail.com,"United States,Redmond,Oregon",Tables,KI Conference Tables,177.23,5.00,-120.51,5,-68,10,2014
CA-2014-169124,04-07-2014,11-07-2014,MariaBertelson@gmail.com,"United States,Citrus Heights,California",Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3.00,54.34,7,42,7,2014
CA-2014-117261,05-09-2014,11-09-2014,TiffanyHouse@gmail.com,"United States,Los Angeles,California",Storage,"Rogers Jumbo File, Granite",54.32,4.00,0.54,6,1,9,2014
CA-2011-162278,26-10-2011,30-10-2011,AngeleHood@gmail.com,"United States,Seattle,Washington",Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92,4.00,3.20,4,5,10,2011
CA-2013-161095,29-06-2013,29-06-2013,ChrisSelesnick@gmail.com,"United States,Los Angeles,California",Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.75,3.00,2.81,0,36.25,6,2013
CA-2011-125829,04-11-2011,11-11-2011,WilliamBrown@gmail.com,"United States,Los Angeles,California",Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.34,7.00,66.63,7,10,11,2011
CA-2012-115945,25-06-2012,01-07-2012,AlanBarnes@gmail.com,"United States,Los Angeles,California",Art,Staples,20.96,2.00,5.24,6,25,6,2012
CA-2012-136735,26-07-2012,02-08-2012,HelenAndreada@gmail.com,"United States,San Francisco,California",Envelopes,Airmail Envelopes,167.86,2.00,78.89,7,47,7,2012
CA-2011-152345,29-12-2011,03-01-2012,ShuiTom@gmail.com,"United States,Albuquerque,New Mexico",Phones,Mediabridge Sport Armband iPhone 5s,23.98,3.00,-5.69,5,-23.75,12,2011
CA-2014-107909,02-09-2014,07-09-2014,SungShariari@gmail.com,"United States,Redmond,Washington",Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1.00,6.80,5,34,9,2014
CA-2012-154795,20-12-2012,24-12-2012,GaryZandusky@gmail.com,"United States,Bullhead City,Arizona",Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1.00,2.77,4,35,12,2012
CA-2012-125234,27-11-2012,01-12-2012,SteveNguyen@gmail.com,"United States,Los Angeles,California",Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3.00,22.67,4,21,11,2012
CA-2014-105410,20-03-2014,23-03-2014,NatalieDeCherney@gmail.com,"United States,San Francisco,California",Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.82,6.00,6.69,3,33.75,3,2014
CA-2014-169894,25-11-2014,30-11-2014,MarkVanHuff@gmail.com,"United States,Mesa,Arizona",Binders,GBC Recycled Grain Textured Covers,20.72,2.00,-15.20,5,-73.33333333,11,2014
CA-2014-107748,11-12-2014,13-12-2014,AlexGrayson@gmail.com,"United States,Stockton,California",Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4.00,34.74,2,36.25,12,2014
CA-2011-166954,25-04-2011,30-04-2011,BethThompson@gmail.com,"United States,San Gabriel,California",Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5.00,63.68,5,21,4,2011
CA-2012-152891,25-10-2012,30-10-2012,TrudyBrown@gmail.com,"United States,San Francisco,California",Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3.00,16.32,5,27,10,2012
CA-2013-156811,28-10-2013,03-11-2013,BartPistole@gmail.com,"United States,San Francisco,California",Appliances,Staples,43.92,4.00,11.86,6,27,10,2013
CA-2013-148740,16-11-2013,20-11-2013,AnnaHäberlin@gmail.com,"United States,San Diego,California",Phones,Polycom SoundPoint IP 450 VoIP phone,361.38,2.00,27.10,4,7.5,11,2013
CA-2013-114538,27-12-2013,28-12-2013,RoyCollins@gmail.com,"United States,Colorado Springs,Colorado",Art,SANFORD Major Accent Highlighters,11.33,2.00,2.55,1,22.5,12,2013
US-2011-154879,06-05-2011,11-05-2011,SteveNguyen@gmail.com,"United States,Los Angeles,California",Labels,Staples,5.78,2.00,2.72,5,47,5,2011
CA-2011-153983,29-11-2011,06-12-2011,AlanHwang@gmail.com,"United States,San Francisco,California",Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2.00,71.99,7,12.5,11,2011
US-2014-103226,23-09-2014,29-09-2014,DavidWiener@gmail.com,"United States,Albuquerque,New Mexico",Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3.00,12.23,6,45,9,2014
CA-2012-121965,19-06-2012,23-06-2012,LoganHaushalter@gmail.com,"United States,Los Angeles,California",Furnishings,Eldon 200 Class Desk Accessories,12.56,2.00,4.02,4,32,6,2012
CA-2013-147137,05-07-2013,07-07-2013,AnnaAndreadi@gmail.com,"United States,San Francisco,California",Furnishings,"Master Caster Door Stop, Brown",25.40,5.00,8.64,2,34,7,2013
US-2012-146745,03-09-2012,08-09-2012,AnnSteele@gmail.com,"United States,San Francisco,California",Chairs,Office Star - Ergonomically Designed Knee Chair,129.57,2.00,-12.96,5,-10,9,2012
CA-2014-115175,08-08-2014,13-08-2014,MattCollins@gmail.com,"United States,San Jose,California",Paper,Xerox 1891,244.55,5.00,114.94,5,47,8,2014
CA-2014-105851,14-03-2014,21-03-2014,SanjitEngle@gmail.com,"United States,Denver,Colorado",Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.50,2.00,-299.81,7,-22.5,3,2014
US-2014-125717,29-09-2014,02-10-2014,DarrinSayre@gmail.com,"United States,Aurora,Colorado",Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.78,1.00,3.28,3,10,9,2014
CA-2012-163895,07-08-2012,11-08-2012,NoelStaavos@gmail.com,"United States,Boise,Idaho",Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.30,1.00,1.12,4,33.75,8,2012
CA-2013-109365,04-11-2013,09-11-2013,XylonaPreis@gmail.com,"United States,Los Angeles,California",Fasteners,Stockwell Push Pins,15.26,7.00,5.04,5,33,11,2013
CA-2014-105921,15-08-2014,22-08-2014,JanetMartin@gmail.com,"United States,Los Angeles,California",Tables,Chromcraft Round Conference Tables,418.30,3.00,5.23,7,1.25,8,2014
CA-2014-112753,19-06-2014,24-06-2014,CraigCarreira@gmail.com,"United States,Los Angeles,California",Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.92,9.00,75.59,5,8.235294118,6,2014
CA-2011-103401,21-11-2011,26-11-2011,GeorgiaRosenberg@gmail.com,"United States,San Francisco,California",Paper,Xerox 211,12.96,2.00,6.22,5,48,11,2011
CA-2013-124814,11-04-2013,17-04-2013,FiliaMcAdams@gmail.com,"United States,Bakersfield,California",Paper,Xerox 227,12.96,2.00,6.22,6,48,4,2013
US-2011-138247,24-12-2011,29-12-2011,BenFerrer@gmail.com,"United States,Los Angeles,California",Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.66,7.00,17.37,5,10,12,2011
CA-2014-167003,24-05-2014,30-05-2014,VivekSundaresam@gmail.com,"United States,Los Angeles,California",Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.29,3.00,-6.42,6,-3.75,5,2014
CA-2013-118969,03-10-2013,04-10-2013,LizPreis@gmail.com,"United States,Phoenix,Arizona",Binders,"Premier Elliptical Ring Binder, Black",54.79,6.00,-40.18,1,-73.33333333,10,2013
US-2013-128678,16-09-2013,21-09-2013,RobBeeghly@gmail.com,"United States,Seattle,Washington",Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.40,5.00,10.06,5,47,9,2013
CA-2013-101385,26-09-2013,02-10-2013,JuliaWest@gmail.com,"United States,San Francisco,California",Art,BIC Brite Liner Highlighters,16.56,4.00,6.96,6,42,9,2013
CA-2014-105445,21-02-2014,26-02-2014,BartPistole@gmail.com,"United States,Louisville,Colorado",Fasteners,Staples,9.43,3.00,3.07,5,32.5,2,2014
CA-2011-140403,10-10-2011,10-10-2011,TanjaNorvell@gmail.com,"United States,Manteca,California",Chairs,"Global Deluxe Stacking Chair, Gray",122.35,3.00,13.76,0,11.25,10,2011
CA-2012-163104,19-03-2012,26-03-2012,MikeCaudle@gmail.com,"United States,Los Angeles,California",Paper,Xerox 1974,11.96,2.00,5.86,7,49,3,2012
CA-2014-138464,09-07-2014,13-07-2014,VickyFreymann@gmail.com,"United States,Seattle,Washington",Furnishings,"Master Big Foot Doorstop, Beige",15.84,3.00,4.91,4,31,7,2014
US-2011-165862,13-07-2011,17-07-2011,GraceKelly@gmail.com,"United States,Los Angeles,California",Tables,Bevis Round Conference Table Top & Single Column Base,351.22,3.00,4.39,4,1.25,7,2011
US-2011-106334,27-12-2011,02-01-2012,JeremyFarry@gmail.com,"United States,San Francisco,California",Chairs,Bevis Steel Folding Chairs,230.28,3.00,23.03,6,10,12,2011
US-2014-117331,22-10-2014,29-10-2014,NatalieDeCherney@gmail.com,"United States,Glendale,Arizona",Binders,Lock-Up Easel 'Spel-Binder',8.56,1.00,-6.56,7,-76.66666667,10,2014
CA-2012-118871,04-12-2012,09-12-2012,HarryMarie@gmail.com,"United States,Los Angeles,California",Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3.00,122.15,5,45,12,2012
CA-2011-101175,09-12-2011,14-12-2011,DarioMedina@gmail.com,"United States,Mesa,Arizona",Storage,Acco Perma 3000 Stacking Storage Drawers,100.70,6.00,-1.26,5,-1.25,12,2011
CA-2011-169460,19-04-2011,21-04-2011,NicoleFjeld@gmail.com,"United States,San Jose,California",Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3.00,26.65,2,35,4,2011
CA-2014-126662,18-07-2014,22-07-2014,AlejandroBallentine@gmail.com,"United States,Los Angeles,California",Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98,2.00,90.00,4,18.75,7,2014
US-2011-121734,11-04-2011,16-04-2011,SanjitEngle@gmail.com,"United States,Lewiston,Idaho",Binders,GBC Personal VeloBind Strips,9.58,1.00,3.35,5,35,4,2011
US-2013-100405,27-08-2013,29-08-2013,TomStivers@gmail.com,"United States,Los Angeles,California",Art,Newell Chalk Holder,8.26,2.00,3.80,2,46,8,2013
US-2014-163790,03-11-2014,05-11-2014,NancyLomonaco@gmail.com,"United States,Danville,California",Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",76.58,7.00,38.29,2,50,11,2014
CA-2013-129868,27-12-2013,01-01-2014,MikeCaudle@gmail.com,"United States,Los Angeles,California",Supplies,Fiskars Home & Office Scissors,17.76,2.00,4.97,5,28,12,2013
US-2014-141852,10-11-2014,15-11-2014,JoelEaton@gmail.com,"United States,Oceanside,California",Furnishings,Eldon Wave Desk Accessories,47.12,8.00,20.73,5,44,11,2014
CA-2014-145219,25-12-2014,26-12-2014,RobertMarley@gmail.com,"United States,Los Angeles,California",Copiers,Hewlett Packard LaserJet 3310 Copier,2879.95,6.00,1007.98,1,35,12,2014
CA-2014-168396,04-08-2014,09-08-2014,BruceDegenhardt@gmail.com,"United States,San Francisco,California",Labels,Avery 473,51.75,5.00,24.84,5,48,8,2014
CA-2012-130456,21-08-2012,26-08-2012,DavidSmith@gmail.com,"United States,San Francisco,California",Bookcases,Sauder Camden County Collection Library,586.40,6.00,34.49,5,5.882352941,8,2012
CA-2014-116288,13-03-2014,18-03-2014,BillStewart@gmail.com,"United States,San Francisco,California",Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3.00,9.72,5,4,3,2014
CA-2014-168228,28-04-2014,30-04-2014,ArthurPrichep@gmail.com,"United States,Los Angeles,California",Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4.00,33.46,2,27,4,2014
